ï»¿"","Conta Contábil","Data","Fornecedor","Valor","Histórico"
"","INSS - Retenções s/ Remuneração de Servidores","11/02/2020","808.952.635-72 - MARIANA SANTANA DE P. C. DE A. BARRETO","R$550,00","LIQUIDADDO PARA PAGAMENTO A DESPESA COM SUBSÍDIOS DA SECRETARIA DE SAÚDE DESTE  MUNICIPIO, REF. MÊS JANEIRO DE 2020."
"","INSS - Retenções s/ Remuneração de Servidores","11/02/2020","13.320.152/0001-13 - FUNDO SAUDE TUCANO","R$2.215,30","LIQUIDADO PARA PAGAMENTO A DESPESA COM O VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL CONTRATADO LOTADOS NOS DIVERSOS SETORES DO FUNDO DE SAÚDE DESTE MUNICIPIO, REF. MÊS JANEIRO DE 2020."
"","INSS - Retenções s/ Remuneração de Servidores","11/02/2020","13.320.152/0001-13 - FUNDO SAUDE TUCANO","R$1.422,88","LIQUIDADO PARA PAGAMENTO A DESPESA COM O VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS NOS DIVERSOS SETORES DO FUNDO DE SAÚDE (COMISSIONADO) DESTE MUNICIPIO, REF. MÊS JANEIRO DE 2020."
"","INSS - Retenções s/ Remuneração de Servidores","11/02/2020","383.151.495-04 - AURICELE MARIA DE SOUZA SANTOS GUERREIRO","R$550,00","LIQUIDADO PARA PAGAMENTO A DESPESA COM SUBSÍDIOS DA SECRETARIA DE DESENVOLVIMENTO SOCIAL DESTE  MUNICIPIO, REF. MÊS JANEIRO DE 2020."
"","INSS - Retenções s/ Remuneração de Servidores","11/02/2020","17.993.326/0001-60 - FUNDO ASSISTENCIA SOCIAL DE TUCANO","R$1.923,90","LIQUIDADO PARA PAGAMENTO A DESPESA COM VENCIMENTOS DOS SERVIDORES PÚBLICOS MUNICIPAL LOTADOS NA MANUTENÇÃO DO SECRETARIA MUNICIPAL DESENVOLVIMENTO SOCIAL, REF. MÊS JANEIRO DE 2020."
"","INSS - Retenções s/ Remuneração de Servidores","11/02/2020","17.993.326/0001-60 - FUNDO ASSISTENCIA SOCIAL DE TUCANO","R$1.122,23","LIQUIDADO PARA PAGAMENTO A DESPESA COM VENCIMENTOS DOS SERVIDORES PÚBLICOS MUNICIPAL LOTADOS NAS ATIVIDADES DO CONSELHO TUTELAR, REF. MÊS JANEIRO DE 2020."
"","INSS - Retenções s/ Remuneração de Servidores","11/02/2020","30.062.339/0001-83 - SECRETARIA MUNICIPAL DE EDUCACAO","R$521,64","LIQUIDADO PARA PAGAMENTO A DESPESAS COM VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL CONTRATADOS LOTADOS NA SECRETARIA MUNICIPAL DE EDUCAÇÃO (FUNDEB 40%), REFERENTE O MÊS JANEIRO DE 2020."
"","INSS - Retenções s/ Remuneração de Servidores","11/02/2020","30.062.339/0001-83 - SECRETARIA MUNICIPAL DE EDUCACAO","R$534,00","LIQUIDADO PARA PAGAMENTO A DESPESAS COM VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS JUNTO AS AÇÕES DO DEPARTAMENTO DE EDUCAÇÃO 25% (FUNDEB 40% - COMISSIONADO), REFERENTE O MÊS JANEIRO DE 2020."
"","Pensão Alimentícia Judicial (f)","11/02/2020","17.993.326/0001-60 - FUNDO ASSISTENCIA SOCIAL DE TUCANO","R$207,80","LIQUIDADO PARA PAGAMENTO A DESPESA COM VENCIMENTOS DOS SERVIDORES PÚBLICOS MUNICIPAL LOTADOS NA MANUTENÇÃO DO SECRETARIA MUNICIPAL DESENVOLVIMENTO SOCIAL, REF. MÊS JANEIRO DE 2020."
"","Sindicato Sindismut (f)","11/02/2020","17.993.326/0001-60 - FUNDO ASSISTENCIA SOCIAL DE TUCANO","R$519,40","LIQUIDADO PARA PAGAMENTO A DESPESA COM VENCIMENTOS DOS SERVIDORES PÚBLICOS MUNICIPAL LOTADOS NA MANUTENÇÃO DO SECRETARIA MUNICIPAL DESENVOLVIMENTO SOCIAL, REF. MÊS JANEIRO DE 2020."
"","Sindicato Sindismut (f)","11/02/2020","17.993.326/0001-60 - FUNDO ASSISTENCIA SOCIAL DE TUCANO","R$72,40","LIQUIDADO PARA PAGAMENTO A DESPESA COM VENCIMENTOS DOS SERVIDORES PÚBLICOS MUNICIPAL LOTADOS NAS ATIVIDADES DO CONSELHO TUTELAR, REF. MÊS JANEIRO DE 2020."
"","Sindicato Sindismut (f)","10/02/2020","13.320.152/0001-13 - FUNDO SAUDE TUCANO","R$5.628,46","LIQUIDADO PARA PAGAMENTO A DESPESA COM O VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS NO CENTRO DE SAÚDE, HOSPITAL MUNICIPAL, COORD. VIGILÂNCIA SANITÁRIA E SECRETARIA DE SAÚDE, REF. MÊS JANEIRO DE 2020."
"","Sindicato Sindismut (f)","10/02/2020","13.320.152/0001-13 - FUNDO SAUDE TUCANO","R$90,00","LIQUIDADO PARA PAGAMENTO AS DESPESA DOS VENCIMENTOS DOS PROFISSIONAIS DE SAÚDE VINCULADOS A ASSISTÊNCIA FARMACEUTICA DESTE MUNICIPIO, REF. MÊS JANEIRO DE 2020."
"","Sindicato Sindismut (f)","10/02/2020","13.320.152/0001-13 - FUNDO SAUDE TUCANO","R$515,00","LIQUIDADO PARA PAGAMENTO AS DESPESA DOS VENCIMENTOS DOS PROFISSIONAIS DE SAÚDE VINCULADOS AO PROGRAMA DA VIGILÂNCIA EPIDEMIOLÓGICA - ECD DESTE MUNICIPIO, REF. MÊS JANEIRO DE 2020."
"","Sindicato Sindismut (f)","10/02/2020","13.320.152/0001-13 - FUNDO SAUDE TUCANO","R$129,65","LIQUIDADO PARA PAGAMENTO AS DESPESA DOS VENCIMENTOS DOS PROFISSIONAIS DE SAÚDE VINCULADOS AO PROGRAMA DE AGENTES COMUNITÁRIO DE SAÚDE  DESTE MUNICIPIO, REF. MÊS JANEIRO DE 2020."
"","Sindicato Sindismut (f)","10/02/2020","13.320.152/0001-13 - FUNDO SAUDE TUCANO","R$108,58","LIQUIDADO PARA PAGAMENTO AS DESPESA DOS VENCIMENTOS DOS PROFISSIONAIS DE SAÚDE VINCULADOS AO PROGRAMA DE SAÚDE BUCAL  DESTE MUNICIPIO, MÊS JANEIRO DE 2020."
"","Sindicato Sindismut (f)","10/02/2020","13.320.152/0001-13 - FUNDO SAUDE TUCANO","R$331,36","LIQUIDADO PARA PAGAMENTO AS DESPESA DOS VENCIMENTOS DOS PROFISSIONAIS DE SAÚDE VINCULADOS AO PROGRAMA DE SAÚDE DA FAMILIA - SF DESTE MUNICIPIO, REF. MÊS JANEIRO DE 2020."
"","Sindicato Sindismut (f)","10/02/2020","13.320.152/0001-13 - FUNDO SAUDE TUCANO","R$303,72","LIQUIDADO PARA PAGAMENTO AS DESPESA DOS VENCIMENTOS DOS PROFISSIONAIS DE SAÚDE VINCULADOS AO PROGRAMA DO CENTRO DE ATENÇÃO PSICOSSOCIAL (CAPS), REF. MÊS JANEIRO DE 2020."
"","Plano de Saúde União Médica (f)","10/02/2020","13.320.152/0001-13 - FUNDO SAUDE TUCANO","R$659,83","LIQUIDADO PARA PAGAMENTO A DESPESA COM O VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS NO CENTRO DE SAÚDE, HOSPITAL MUNICIPAL, COORD. VIGILÂNCIA SANITÁRIA E SECRETARIA DE SAÚDE, REF. MÊS JANEIRO DE 2020."
"","Pensão Alimentícia Judicial (f)","10/02/2020","13.320.152/0001-13 - FUNDO SAUDE TUCANO","R$1.774,42","LIQUIDADO PARA PAGAMENTO A DESPESA COM O VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS NO CENTRO DE SAÚDE, HOSPITAL MUNICIPAL, COORD. VIGILÂNCIA SANITÁRIA E SECRETARIA DE SAÚDE, REF. MÊS JANEIRO DE 2020."
"","Pensão Alimentícia Judicial (f)","10/02/2020","13.320.152/0001-13 - FUNDO SAUDE TUCANO","R$1.466,92","LIQUIDADO PARA PAGAMENTO AS DESPESA DOS VENCIMENTOS DOS PROFISSIONAIS DE SAÚDE VINCULADOS AO PROGRAMA DA VIGILÂNCIA EPIDEMIOLÓGICA - ECD DESTE MUNICIPIO, REF. MÊS JANEIRO DE 2020."
"","Retenções por Determinação Judicial (f)","10/02/2020","13.320.152/0001-13 - FUNDO SAUDE TUCANO","R$300,00","LIQUIDADO PARA PAGAMENTO A DESPESA COM O VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS NO CENTRO DE SAÚDE, HOSPITAL MUNICIPAL, COORD. VIGILÂNCIA SANITÁRIA E SECRETARIA DE SAÚDE, REF. MÊS JANEIRO DE 2020."
"","Sindicato Regional dos ACS (f)","10/02/2020","13.320.152/0001-13 - FUNDO SAUDE TUCANO","R$273,00","LIQUIDADO PARA PAGAMENTO AS DESPESA DOS VENCIMENTOS DOS PROFISSIONAIS DE SAÚDE VINCULADOS AO PROGRAMA DA VIGILÂNCIA EPIDEMIOLÓGICA - ECD DESTE MUNICIPIO, REF. MÊS JANEIRO DE 2020."
"","Sindicato Regional dos ACS (f)","10/02/2020","13.320.152/0001-13 - FUNDO SAUDE TUCANO","R$2.031,00","LIQUIDADO PARA PAGAMENTO AS DESPESA DOS VENCIMENTOS DOS PROFISSIONAIS DE SAÚDE VINCULADOS AO PROGRAMA DE AGENTES COMUNITÁRIO DE SAÚDE  DESTE MUNICIPIO, REF. MÊS JANEIRO DE 2020."
"","IRRF s/ os Rendimentos do Trabalho","10/02/2020","13.320.152/0001-13 - FUNDO SAUDE TUCANO","R$2.810,87","LIQUIDADO PARA PAGAMENTO A DESPESA COM O VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS NO CENTRO DE SAÚDE, HOSPITAL MUNICIPAL, COORD. VIGILÂNCIA SANITÁRIA E SECRETARIA DE SAÚDE, REF. MÊS JANEIRO DE 2020."
"","IRRF s/ os Rendimentos do Trabalho","10/02/2020","13.320.152/0001-13 - FUNDO SAUDE TUCANO","R$21,00","LIQUIDADO PARA PAGAMENTO A DESPESA COM O VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS NOS DIVERSOS SETORES DO FUNDO DE SAÚDE (COMISSIONADO) DESTE MUNICIPIO, REF. MÊS JANEIRO DE 2020."
"","IRRF s/ os Rendimentos do Trabalho","10/02/2020","474.017.375-15 - VANUSA SANTOS DE JESUS","R$638,15","LIQUIDADO PARA PAGAMENTO A DESPESA COM SUBSÍDIOS DA SECRETARIA DE EDUCAÇÃO DESTE  MUNICIPIO, REF. MÊS JANEIRO DE 2020."
"","IRRF s/ os Rendimentos do Trabalho","10/02/2020","13.320.152/0001-13 - FUNDO SAUDE TUCANO","R$111,11","LIQUIDADO PARA PAGAMENTO AS DESPESA DOS VENCIMENTOS DOS PROFISSIONAIS DE SAÚDE VINCULADOS A ASSISTÊNCIA FARMACEUTICA DESTE MUNICIPIO, REF. MÊS JANEIRO DE 2020."
"","IRRF s/ os Rendimentos do Trabalho","10/02/2020","13.320.152/0001-13 - FUNDO SAUDE TUCANO","R$53,04","LIQUIDADO PARA PAGAMENTO AS DESPESA DOS VENCIMENTOS DOS PROFISSIONAIS DE SAÚDE VINCULADOS AO PROGRAMA DE AGENTES COMUNITÁRIO DE SAÚDE  DESTE MUNICIPIO, REF. MÊS JANEIRO DE 2020."
"","IRRF s/ os Rendimentos do Trabalho","10/02/2020","13.320.152/0001-13 - FUNDO SAUDE TUCANO","R$276,68","LIQUIDADO PARA PAGAMENTO AS DESPESA DOS VENCIMENTOS DOS PROFISSIONAIS DE SAÚDE VINCULADOS AO PROGRAMA DE SAÚDE BUCAL  DESTE MUNICIPIO, MÊS JANEIRO DE 2020."
"","IRRF s/ os Rendimentos do Trabalho","10/02/2020","13.320.152/0001-13 - FUNDO SAUDE TUCANO","R$412,93","LIQUIDADO PARA PAGAMENTO AS DESPESA DOS VENCIMENTOS DOS PROFISSIONAIS DE SAÚDE VINCULADOS AO PROGRAMA DE SAÚDE DA FAMILIA - SF DESTE MUNICIPIO, REF. MÊS JANEIRO DE 2020."
"","IRRF s/ os Rendimentos do Trabalho","10/02/2020","13.320.152/0001-13 - FUNDO SAUDE TUCANO","R$71,98","LIQUIDADO PARA PAGAMENTO AS DESPESA DOS VENCIMENTOS DOS PROFISSIONAIS DE SAÚDE VINCULADOS AO PROGRAMA DO CENTRO DE ATENÇÃO PSICOSSOCIAL (CAPS), REF. MÊS JANEIRO DE 2020."
"","IRRF s/ os Rendimentos do Trabalho","10/02/2020","13.320.152/0001-13 - FUNDO SAUDE TUCANO","R$25,61","LIQUIDADO PARA PAGAMENTO AS DESPESA DOS VENCIMENTOS DOS PROFISSIONAIS DE SAÚDE VINCULADOS AO PROGRAMA DO NASF - NÚCLEO DE APOIO SAÚDE DA FAMILIA DESTE MUNICIPIO, REF. MÊS JANEIRO DE 2020."
"","IRRF s/ Outros Rendimentos","10/02/2020","20.971.571/0001-80 - COOPASAUD - COOP TRABALHO EM ASSISTENCIA SOCIAL E SAUDE DO ESTADO DA BAHIA LTDA","R$3.548,84","LIQUIDADO PARA PAGAMENTO A DESPESA NA PRESTAÇÃO DE SERVIÇOS DE GERENCIAMENTO E EXERCUÇÃO DE SERVIÇOS TÉCNICOS ESPECIALIZADOS OU NÃO ESPECIALIZADOS PARA ATENDER AS NECESSIDADES DO HOSPITAL MUNICIPAL MARIANA PENEDO JUNTO A  SECRETARIA MUNICIPAL DE SAÚDE, CONFORME 1ª ADITIVO DO PREGÃO Nº 003/2017 E CONTRATO Nº 082/2017, REF. MÊS DEZEMBRO DE 2019."
"","ISS a Recolher","10/02/2020","20.971.571/0001-80 - COOPASAUD - COOP TRABALHO EM ASSISTENCIA SOCIAL E SAUDE DO ESTADO DA BAHIA LTDA","R$11.829,49","LIQUIDADO PARA PAGAMENTO A DESPESA NA PRESTAÇÃO DE SERVIÇOS DE GERENCIAMENTO E EXERCUÇÃO DE SERVIÇOS TÉCNICOS ESPECIALIZADOS OU NÃO ESPECIALIZADOS PARA ATENDER AS NECESSIDADES DO HOSPITAL MUNICIPAL MARIANA PENEDO JUNTO A  SECRETARIA MUNICIPAL DE SAÚDE, CONFORME 1ª ADITIVO DO PREGÃO Nº 003/2017 E CONTRATO Nº 082/2017, REF. MÊS DEZEMBRO DE 2019."
"","Caixa Econômica Federal - Empréstimos Consignados (f)","10/02/2020","13.320.152/0001-13 - FUNDO SAUDE TUCANO","R$3.276,23","LIQUIDADO PARA PAGAMENTO A DESPESA COM O VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS NO CENTRO DE SAÚDE, HOSPITAL MUNICIPAL, COORD. VIGILÂNCIA SANITÁRIA E SECRETARIA DE SAÚDE, REF. MÊS JANEIRO DE 2020."
"","Caixa Econômica Federal - Empréstimos Consignados (f)","10/02/2020","13.320.152/0001-13 - FUNDO SAUDE TUCANO","R$743,65","LIQUIDADO PARA PAGAMENTO AS DESPESA DOS VENCIMENTOS DOS PROFISSIONAIS DE SAÚDE VINCULADOS AO PROGRAMA DA VIGILÂNCIA EPIDEMIOLÓGICA - ECD DESTE MUNICIPIO, REF. MÊS JANEIRO DE 2020."
"","Caixa Econômica Federal - Empréstimos Consignados (f)","10/02/2020","13.320.152/0001-13 - FUNDO SAUDE TUCANO","R$2.144,32","LIQUIDADO PARA PAGAMENTO AS DESPESA DOS VENCIMENTOS DOS PROFISSIONAIS DE SAÚDE VINCULADOS AO PROGRAMA DE AGENTES COMUNITÁRIO DE SAÚDE  DESTE MUNICIPIO, REF. MÊS JANEIRO DE 2020."
"","Caixa Econômica Federal - Empréstimos Consignados (f)","10/02/2020","13.320.152/0001-13 - FUNDO SAUDE TUCANO","R$1.546,13","LIQUIDADO PARA PAGAMENTO AS DESPESA DOS VENCIMENTOS DOS PROFISSIONAIS DE SAÚDE VINCULADOS AO PROGRAMA DE SAÚDE DA FAMILIA - SF DESTE MUNICIPIO, REF. MÊS JANEIRO DE 2020."
"","Caixa Econômica Federal - Empréstimos Consignados (f)","10/02/2020","13.320.152/0001-13 - FUNDO SAUDE TUCANO","R$412,27","LIQUIDADO PARA PAGAMENTO AS DESPESA DOS VENCIMENTOS DOS PROFISSIONAIS DE SAÚDE VINCULADOS AO PROGRAMA DO CENTRO DE ATENÇÃO PSICOSSOCIAL (CAPS), REF. MÊS JANEIRO DE 2020."
"","INSS - Retenções s/ Remuneração de Servidores","10/02/2020","13.320.152/0001-13 - FUNDO SAUDE TUCANO","R$33.293,54","LIQUIDADO PARA PAGAMENTO A DESPESA COM O VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS NO CENTRO DE SAÚDE, HOSPITAL MUNICIPAL, COORD. VIGILÂNCIA SANITÁRIA E SECRETARIA DE SAÚDE, REF. MÊS JANEIRO DE 2020."
"","INSS - Retenções s/ Remuneração de Servidores","10/02/2020","13.320.152/0001-13 - FUNDO SAUDE TUCANO","R$216,00","LIQUIDADO PARA PAGAMENTO A DESPESA COM O VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS NOS DIVERSOS SETORES DO FUNDO DE SAÚDE (COMISSIONADO) DESTE MUNICIPIO, REF. MÊS JANEIRO DE 2020."
"","INSS - Retenções s/ Remuneração de Servidores","10/02/2020","474.017.375-15 - VANUSA SANTOS DE JESUS","R$671,11","LIQUIDADO PARA PAGAMENTO A DESPESA COM SUBSÍDIOS DA SECRETARIA DE EDUCAÇÃO DESTE  MUNICIPIO, REF. MÊS JANEIRO DE 2020."
"","INSS - Retenções s/ Remuneração de Servidores","10/02/2020","17.993.326/0001-60 - FUNDO ASSISTENCIA SOCIAL DE TUCANO","R$207,78","LIQUIDADO PARA PAGAMENTO A DESPESA COM VENCIMENTOS DOS SERVIDORES PÚBLICOS MUNICIPAL CONTRATADOS LOTADOS SERVIÇO DE MÉDIA COMPLEXIDADE - CASA LAR, REF. MÊS JANEIRO DE 2020."
"","INSS - Retenções s/ Remuneração de Servidores","10/02/2020","17.993.326/0001-60 - FUNDO ASSISTENCIA SOCIAL DE TUCANO","R$69,26","LIQUIDADO PARA PAGAMENTO A DESPESA COM VENCIMENTOS DOS SERVIDORES PÚBLICOS MUNICIPAL CONTRATADOS LOTADOS SERVIÇOS DE PROTEÇÃO BÁSICA - CRAS, REF. MÊS JANEIRO DE 2020."
"","INSS - Retenções s/ Remuneração de Servidores","10/02/2020","13.320.152/0001-13 - FUNDO SAUDE TUCANO","R$444,97","LIQUIDADO PARA PAGAMENTO AS DESPESA COM VENCIMENTOS DOS PROFISSIONAIS DE SAÚDE CONTRATADOS VINCULADOS AO PROGRAMA DE SAÚDE DA FAMILIA - SF, REF. MÊS JANEIRO DE 2020."
"","INSS - Retenções s/ Remuneração de Servidores","10/02/2020","13.320.152/0001-13 - FUNDO SAUDE TUCANO","R$507,82","LIQUIDADO PARA PAGAMENTO AS DESPESA DOS VENCIMENTOS DOS PROFISSIONAIS DE SAÚDE CONTRATADOS VINCULADOS AO PROGRAMA DO CENTRO DE ATENÇÃO PSICOSSOCIAL (CAPS), REF. MÊS JANEIRO DE 2020."
"","INSS - Retenções s/ Remuneração de Servidores","10/02/2020","13.320.152/0001-13 - FUNDO SAUDE TUCANO","R$215,54","LIQUIDADO PARA PAGAMENTO AS DESPESA DOS VENCIMENTOS DOS PROFISSIONAIS DE SAÚDE CONTRATADOS VINCULADOS AO PROGRAMA NASF - NÚCLEO DE APOIO SAÚDE DA FAMILIA DESTE MUNICIPIO, REF. MÊS JANEIRO DE 2020."
"","INSS - Retenções s/ Remuneração de Servidores","10/02/2020","13.320.152/0001-13 - FUNDO SAUDE TUCANO","R$1.841,40","LIQUIDADO PARA PAGAMENTO AS DESPESA DOS VENCIMENTOS DOS PROFISSIONAIS DE SAÚDE VINCULADOS A ASSISTÊNCIA FARMACEUTICA DESTE MUNICIPIO, REF. MÊS JANEIRO DE 2020."
"","INSS - Retenções s/ Remuneração de Servidores","10/02/2020","13.320.152/0001-13 - FUNDO SAUDE TUCANO","R$4.648,00","LIQUIDADO PARA PAGAMENTO AS DESPESA DOS VENCIMENTOS DOS PROFISSIONAIS DE SAÚDE VINCULADOS AO PROGRAMA DA VIGILÂNCIA EPIDEMIOLÓGICA - ECD DESTE MUNICIPIO, REF. MÊS JANEIRO DE 2020."
"","INSS - Retenções s/ Remuneração de Servidores","10/02/2020","13.320.152/0001-13 - FUNDO SAUDE TUCANO","R$16.701,30","LIQUIDADO PARA PAGAMENTO AS DESPESA DOS VENCIMENTOS DOS PROFISSIONAIS DE SAÚDE VINCULADOS AO PROGRAMA DE AGENTES COMUNITÁRIO DE SAÚDE  DESTE MUNICIPIO, REF. MÊS JANEIRO DE 2020."
"","INSS - Retenções s/ Remuneração de Servidores","10/02/2020","13.320.152/0001-13 - FUNDO SAUDE TUCANO","R$836,08","LIQUIDADO PARA PAGAMENTO AS DESPESA DOS VENCIMENTOS DOS PROFISSIONAIS DE SAÚDE VINCULADOS AO PROGRAMA DE SAÚDE BUCAL  DESTE MUNICIPIO, MÊS JANEIRO DE 2020."
"","INSS - Retenções s/ Remuneração de Servidores","10/02/2020","13.320.152/0001-13 - FUNDO SAUDE TUCANO","R$5.378,94","LIQUIDADO PARA PAGAMENTO AS DESPESA DOS VENCIMENTOS DOS PROFISSIONAIS DE SAÚDE VINCULADOS AO PROGRAMA DE SAÚDE DA FAMILIA - SF DESTE MUNICIPIO, REF. MÊS JANEIRO DE 2020."
"","INSS - Retenções s/ Remuneração de Servidores","10/02/2020","13.320.152/0001-13 - FUNDO SAUDE TUCANO","R$1.119,70","LIQUIDADO PARA PAGAMENTO AS DESPESA DOS VENCIMENTOS DOS PROFISSIONAIS DE SAÚDE VINCULADOS AO PROGRAMA DO CENTRO DE ATENÇÃO PSICOSSOCIAL (CAPS), REF. MÊS JANEIRO DE 2020."
"","INSS - Retenções s/ Remuneração de Servidores","10/02/2020","13.320.152/0001-13 - FUNDO SAUDE TUCANO","R$259,58","LIQUIDADO PARA PAGAMENTO AS DESPESA DOS VENCIMENTOS DOS PROFISSIONAIS DE SAÚDE VINCULADOS AO PROGRAMA DO NASF - NÚCLEO DE APOIO SAÚDE DA FAMILIA DESTE MUNICIPIO, REF. MÊS JANEIRO DE 2020."
"","Associação Agentes Comunitários de Saúde (f)","10/02/2020","13.320.152/0001-13 - FUNDO SAUDE TUCANO","R$28,00","LIQUIDADO PARA PAGAMENTO AS DESPESA DOS VENCIMENTOS DOS PROFISSIONAIS DE SAÚDE VINCULADOS AO PROGRAMA DA VIGILÂNCIA EPIDEMIOLÓGICA - ECD DESTE MUNICIPIO, REF. MÊS JANEIRO DE 2020."
"","Associação Agentes Comunitários de Saúde (f)","10/02/2020","13.320.152/0001-13 - FUNDO SAUDE TUCANO","R$1.480,00","LIQUIDADO PARA PAGAMENTO AS DESPESA DOS VENCIMENTOS DOS PROFISSIONAIS DE SAÚDE VINCULADOS AO PROGRAMA DE AGENTES COMUNITÁRIO DE SAÚDE  DESTE MUNICIPIO, REF. MÊS JANEIRO DE 2020."
"","Banco Bradesco - Empréstimo Consignados (f)","10/02/2020","13.320.152/0001-13 - FUNDO SAUDE TUCANO","R$46.606,81","LIQUIDADO PARA PAGAMENTO A DESPESA COM O VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS NO CENTRO DE SAÚDE, HOSPITAL MUNICIPAL, COORD. VIGILÂNCIA SANITÁRIA E SECRETARIA DE SAÚDE, REF. MÊS JANEIRO DE 2020."
"","Banco Bradesco - Empréstimo Consignados (f)","10/02/2020","474.017.375-15 - VANUSA SANTOS DE JESUS","R$330,15","LIQUIDADO PARA PAGAMENTO A DESPESA COM SUBSÍDIOS DA SECRETARIA DE EDUCAÇÃO DESTE  MUNICIPIO, REF. MÊS JANEIRO DE 2020."
"","Banco Bradesco - Empréstimo Consignados (f)","10/02/2020","13.320.152/0001-13 - FUNDO SAUDE TUCANO","R$1.863,51","LIQUIDADO PARA PAGAMENTO AS DESPESA DOS VENCIMENTOS DOS PROFISSIONAIS DE SAÚDE VINCULADOS A ASSISTÊNCIA FARMACEUTICA DESTE MUNICIPIO, REF. MÊS JANEIRO DE 2020."
"","Banco Bradesco - Empréstimo Consignados (f)","10/02/2020","13.320.152/0001-13 - FUNDO SAUDE TUCANO","R$6.377,03","LIQUIDADO PARA PAGAMENTO AS DESPESA DOS VENCIMENTOS DOS PROFISSIONAIS DE SAÚDE VINCULADOS AO PROGRAMA DA VIGILÂNCIA EPIDEMIOLÓGICA - ECD DESTE MUNICIPIO, REF. MÊS JANEIRO DE 2020."
"","Banco Bradesco - Empréstimo Consignados (f)","10/02/2020","13.320.152/0001-13 - FUNDO SAUDE TUCANO","R$22.759,79","LIQUIDADO PARA PAGAMENTO AS DESPESA DOS VENCIMENTOS DOS PROFISSIONAIS DE SAÚDE VINCULADOS AO PROGRAMA DE AGENTES COMUNITÁRIO DE SAÚDE  DESTE MUNICIPIO, REF. MÊS JANEIRO DE 2020."
"","Banco Bradesco - Empréstimo Consignados (f)","10/02/2020","13.320.152/0001-13 - FUNDO SAUDE TUCANO","R$502,48","LIQUIDADO PARA PAGAMENTO AS DESPESA DOS VENCIMENTOS DOS PROFISSIONAIS DE SAÚDE VINCULADOS AO PROGRAMA DE SAÚDE BUCAL  DESTE MUNICIPIO, MÊS JANEIRO DE 2020."
"","Banco Bradesco - Empréstimo Consignados (f)","10/02/2020","13.320.152/0001-13 - FUNDO SAUDE TUCANO","R$3.953,12","LIQUIDADO PARA PAGAMENTO AS DESPESA DOS VENCIMENTOS DOS PROFISSIONAIS DE SAÚDE VINCULADOS AO PROGRAMA DE SAÚDE DA FAMILIA - SF DESTE MUNICIPIO, REF. MÊS JANEIRO DE 2020."
"","Banco Bradesco - Empréstimo Consignados (f)","10/02/2020","13.320.152/0001-13 - FUNDO SAUDE TUCANO","R$1.565,95","LIQUIDADO PARA PAGAMENTO AS DESPESA DOS VENCIMENTOS DOS PROFISSIONAIS DE SAÚDE VINCULADOS AO PROGRAMA DO CENTRO DE ATENÇÃO PSICOSSOCIAL (CAPS), REF. MÊS JANEIRO DE 2020."
"","Banco Bradesco - Empréstimo Consignados (f)","10/02/2020","13.320.152/0001-13 - FUNDO SAUDE TUCANO","R$607,88","LIQUIDADO PARA PAGAMENTO AS DESPESA DOS VENCIMENTOS DOS PROFISSIONAIS DE SAÚDE VINCULADOS AO PROGRAMA DO NASF - NÚCLEO DE APOIO SAÚDE DA FAMILIA DESTE MUNICIPIO, REF. MÊS JANEIRO DE 2020."
"","Sindicato Sindismut (f)","07/02/2020","13.810.312/0001-02 - PREFEITURA MUNICIPAL DE TUCANO","R$170,39","LIQUIDADO PARA PAGAMENTO A DESPESAS COM VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS NA SECRETARIA MUNICIPAL DE OBRAS E SERVIÇOS PÚBLICOS DESTE MUNICIPIO, REF. MÊS JANEIRO DE 2020."
"","Banco Bradesco - Empréstimo Consignados (f)","07/02/2020","13.810.312/0001-02 - PREFEITURA MUNICIPAL DE TUCANO","R$6.063,21","LIQUIDADO PARA PAGAMENTO A DESPESAS COM VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS NA SECRETARIA MUNICIPAL DE OBRAS E SERVIÇOS PÚBLICOS DESTE MUNICIPIO, REF. MÊS JANEIRO DE 2020."
